bar_ix,session,open,high,low,close
42,11,0.9789,0.9818,0.9773,0.9813
43,11,0.9806,0.9806,0.9728,0.9753
44,11,0.9757,0.976,0.9711,0.972
45,11,0.9723,0.9728,0.968,0.9682
46,11,0.9678,0.9678,0.9635,0.9661
47,11,0.9661,0.9688,0.9655,0.9667
48,11,0.967,0.9678,0.9615,0.963
49,11,0.9631,0.9635,0.9594,0.9613
0,12,1.0,1.0014,0.999,1.001
1,12,1.0011,1.0035,1.0003,1.0023
2,12,1.0022,1.0024,1.0001,1.0007
3,12,1.0005,1.001,0.9979,0.9993
4,12,0.999,1.0004,0.9967,0.997
5,12,0.9971,0.9991,0.9969,0.9984
6,12,0.9985,1.0015,0.9976,1.0007
7,12,1.001,1.0023,1.0002,1.002
8,12,1.0023,1.0031,0.9994,0.9998
9,12,1.0001,1.0024,1.0001,1.0018
10,12,1.0021,1.0024,0.9995,1.0008
11,12,1.0009,1.0047,1.0009,1.0045
12,12,1.0046,1.005,1.0027,1.0038
13,12,1.0038,1.004,1.0015,1.0028
14,12,1.0029,1.0046,1.0029,1.0037
15,12,1.0036,1.0047,1.0024,1.0034
16,12,1.0032,1.0056,1.0028,1.0043
17,12,1.004,1.0056,1.0039,1.0054
18,12,1.0053,1.0071,1.0049,1.0065
19,12,1.0068,1.0084,1.0068,1.0076
20,12,1.0078,1.0114,1.0078,1.0105
21,12,1.0103,1.012,1.0101,1.0115
22,12,1.0114,1.0132,1.0106,1.0106
23,12,1.0104,1.0106,1.0077,1.008
24,12,1.0078,1.0079,1.0044,1.0054
25,12,1.0052,1.0052,1.0033,1.0035
26,12,1.0035,1.0062,1.0035,1.0041
27,12,1.0042,1.005,1.0032,1.0041
28,12,1.004,1.0059,1.0035,1.0053
29,12,1.0052,1.0063,1.0048,1.0049
30,12,1.0043,1.007,1.0022,1.007
31,12,1.0069,1.008,1.0068,1.0077
32,12,1.0077,1.01,1.0068,1.0097
33,12,1.01,1.0136,1.0097,1.012
34,12,1.0123,1.0141,1.0119,1.0133
35,12,1.0131,1.0167,1.0118,1.0167
36,12,1.0164,1.0178,1.016,1.0175
37,12,1.0176,1.0187,1.0162,1.0183
38,12,1.0185,1.0192,1.0152,1.0154
39,12,1.0152,1.0172,1.0148,1.0172
40,12,1.0171,1.0193,1.0171,1.0181
41,12,1.018,1.019,1.0161,1.0166
42,12,1.0163,1.0189,1.0162,1.0178
43,12,1.0177,1.0195,1.0175,1.0185
44,12,1.0185,1.0194,1.0166,1.0166
45,12,1.0165,1.0167,1.0146,1.0155
46,12,1.0154,1.0165,1.015,1.0164
47,12,1.0165,1.0174,1.0151,1.0156
48,12,1.0158,1.0203,1.0153,1.0203
49,12,1.0203,1.0205,1.019,1.0201
0,13,1.0,1.0006,0.9926,0.9932
1,13,0.9933,0.9973,0.9929,0.9945
2,13,0.9946,0.9977,0.9924,0.9932
3,13,0.9928,0.9968,0.9928,0.9959
4,13,0.9957,0.9997,0.9957,0.9978
5,13,0.9979,0.9979,0.9955,0.9971
6,13,0.997,1.0004,0.9962,0.9981
7,13,0.9978,0.9984,0.9943,0.9953
8,13,0.995,0.9993,0.9944,0.996
9,13,0.9955,0.999,0.9949,0.9971
10,13,0.9969,0.9979,0.9948,0.9954
11,13,0.9953,0.9986,0.9948,0.9957
12,13,0.9953,0.9953,0.99,0.99
13,13,0.9902,0.9903,0.9839,0.9839
14,13,0.9838,0.9877,0.9838,0.9848
15,13,0.985,0.9896,0.985,0.9891
16,13,0.9886,0.9899,0.9865,0.9867
17,13,0.9866,0.9915,0.9864,0.9876
18,13,0.987,0.988,0.9841,0.9845
19,13,0.984,0.9856,0.9798,0.9803
20,13,0.9802,0.9842,0.9798,0.9825
21,13,0.9827,0.9827,0.9742,0.977
22,13,0.977,0.9789,0.975,0.9785
23,13,0.9786,0.9811,0.9776,0.9811
24,13,0.9813,0.982,0.9796,0.9798
25,13,0.9794,0.9799,0.9757,0.9758
26,13,0.9754,0.9759,0.9701,0.9702
27,13,0.97,0.9725,0.9689,0.971
28,13,0.9712,0.9718,0.9678,0.9678
29,13,0.968,0.9694,0.9662,0.967
30,13,0.9668,0.9687,0.9648,0.9674
31,13,0.9676,0.9676,0.9632,0.9649
32,13,0.9649,0.9706,0.9649,0.9701
33,13,0.9699,0.971,0.9687,0.9703
34,13,0.9703,0.9712,0.967,0.968
35,13,0.968,0.97,0.966,0.9663
36,13,0.9661,0.9709,0.9659,0.9696
37,13,0.9697,0.9707,0.9677,0.9689
38,13,0.9692,0.9724,0.9689,0.969
39,13,0.9689,0.9698,0.9674,0.9676
40,13,0.9676,0.9706,0.9659,0.9689
41,13,0.9689,0.9705,0.9674,0.9674
42,13,0.9673,0.9703,0.9662,0.9693
43,13,0.9688,0.9714,0.9686,0.9695
44,13,0.9698,0.9698,0.9657,0.9659
45,13,0.9662,0.9665,0.9633,0.9645
46,13,0.9646,0.9669,0.9638,0.9653
47,13,0.9652,0.9667,0.9644,0.9666
48,13,0.9667,0.967,0.9624,0.9624
49,13,0.9625,0.9699,0.9621,0.9672
0,14,1.0,1.0011,0.998,0.9987
1,14,0.9986,1.0042,0.9986,1.0031
2,14,1.003,1.004,1.0018,1.0022
3,14,1.0023,1.0048,1.001,1.0045
4,14,1.0045,1.0056,1.0006,1.0014
5,14,1.0014,1.0026,0.9998,1.0022
6,14,1.0023,1.0038,1.0002,1.0033
7,14,1.0032,1.0032,1.0,1.0025
8,14,1.0026,1.0026,0.998,0.9986
9,14,0.9987,1.0031,0.9985,1.0028
10,14,1.0027,1.0029,0.9985,0.9985
11,14,0.9987,1.0021,0.9987,1.0014
12,14,1.0008,1.0011,0.9935,0.9935
13,14,0.9932,0.9932,0.9875,0.9884
14,14,0.9886,0.9912,0.9884,0.9912
15,14,0.9916,0.9932,0.9905,0.9914
16,14,0.9915,0.9922,0.9898,0.9913
17,14,0.991,0.9917,0.9869,0.9879
18,14,0.9879,0.9921,0.9875,0.9905
19,14,0.9903,0.997,0.9898,0.9967
20,14,0.9967,0.9983,0.9958,0.9964
21,14,0.9968,0.9973,0.9941,0.9956
22,14,0.9952,0.9954,0.9895,0.9899
23,14,0.9901,0.9936,0.9896,0.9931
24,14,0.9931,0.9932,0.9846,0.9846
25,14,0.9846,0.9856,0.9826,0.9834
26,14,0.9834,0.9866,0.9822,0.9852
27,14,0.985,0.9914,0.9847,0.9909
28,14,0.9912,0.9963,0.9912,0.9963
29,14,0.9964,0.9964,0.9929,0.9947
30,14,0.9943,0.9945,0.9912,0.9925
31,14,0.9923,0.9969,0.9923,0.9966
32,14,0.9966,0.9985,0.996,0.997
33,14,0.9971,0.9985,0.9943,0.9963
34,14,0.9968,0.9974,0.9934,0.994
35,14,0.9937,0.9979,0.9934,0.9973
36,14,0.9971,1.0017,0.9971,1.0003
37,14,1.001,1.0023,1.0,1.0008
38,14,1.0006,1.0018,0.9974,1.0016
39,14,1.0013,1.0036,0.9997,0.9997
40,14,1.0002,1.0042,1.0002,1.0024
41,14,1.0028,1.0048,1.0013,1.0038
42,14,1.0037,1.0061,1.0028,1.0048
43,14,1.0046,1.0081,1.0041,1.0072
44,14,1.0065,1.0075,1.0046,1.0066
45,14,1.0068,1.0131,1.0054,1.0131
46,14,1.0136,1.0139,1.0099,1.0109
47,14,1.0108,1.0129,1.0106,1.0109
48,14,1.0113,1.012,1.0085,1.0091
49,14,1.0092,1.0137,1.0092,1.0134
0,15,1.0,1.0,0.9977,0.9997
1,15,1.0,1.0019,0.9989,1.0002
2,15,1.0003,1.0015,0.9992,1.0015
3,15,1.0017,1.0021,0.9982,0.9993
4,15,0.999,1.0006,0.9987,1.0
5,15,1.0002,1.0022,0.9983,1.0019
6,15,1.002,1.002,0.9998,1.0016
7,15,1.0019,1.0027,0.9994,0.9995
8,15,0.9993,1.0016,0.9981,1.0014
9,15,1.0012,1.0058,1.0012,1.0053
10,15,1.0056,1.0063,1.0041,1.0052
11,15,1.005,1.0066,1.0037,1.0045
12,15,1.0047,1.0091,1.0045,1.0087
13,15,1.009,1.0123,1.0087,1.0123
14,15,1.0122,1.015,1.0112,1.015
15,15,1.0152,1.016,1.0147,1.0153
16,15,1.015,1.015,1.0126,1.0134
17,15,1.0135,1.0138,1.0098,1.0099
18,15,1.0097,1.0102,1.0082,1.0097
19,15,1.0095,1.0101,1.0075,1.0079
20,15,1.008,1.008,1.0056,1.0067
21,15,1.0065,1.0081,1.0055,1.0071
22,15,1.0074,1.01,1.0074,1.0074
23,15,1.0078,1.0078,1.0038,1.0048
24,15,1.0049,1.0054,1.0014,1.0029
25,15,1.0027,1.0034,1.0008,1.0009
26,15,1.0011,1.0014,0.9977,0.9986
27,15,0.9987,0.9998,0.9982,0.9995
28,15,0.999,1.0022,0.999,1.0019
29,15,1.002,1.0026,1.0009,1.0025
30,15,1.0021,1.0046,1.0017,1.0037
31,15,1.004,1.007,1.004,1.0057
32,15,1.0057,1.0066,1.0032,1.0046
33,15,1.0045,1.0046,1.0018,1.0046
34,15,1.0048,1.0065,1.0048,1.0059
35,15,1.0058,1.007,1.0045,1.0057
36,15,1.0054,1.008,1.0046,1.008
37,15,1.0085,1.0092,1.0074,1.0082
38,15,1.008,1.0094,1.0072,1.0077
39,15,1.0075,1.0111,1.0075,1.0091
40,15,1.0093,1.0114,1.008,1.0093
41,15,1.0097,1.0103,1.0084,1.0087
42,15,1.0086,1.0103,1.0078,1.0102
43,15,1.0102,1.0109,1.0093,1.01
44,15,1.0102,1.0105,1.0072,1.0083
45,15,1.0081,1.009,1.0072,1.0088
46,15,1.0089,1.0098,1.0066,1.0068
47,15,1.0072,1.0089,1.0072,1.0082
48,15,1.0082,1.0102,1.008,1.0098
49,15,1.01,1.0116,1.0094,1.0115
0,16,1.0,1.0,0.9952,0.9974
1,16,0.9969,0.9993,0.9957,0.9957
2,16,0.9952,0.9967,0.991,0.9916
3,16,0.9913,0.9921,0.9858,0.9858
4,16,0.9857,0.987,0.984,0.9855
5,16,0.9852,0.9862,0.9829,0.9848
6,16,0.9849,0.9864,0.982,0.9828
7,16,0.9827,0.9865,0.9827,0.9858
8,16,0.9853,0.9885,0.9828,0.9884
9,16,0.9889,0.9916,0.9879,0.9899
10,16,0.9896,0.9901,0.9861,0.987
11,16,0.9872,0.9878,0.9822,0.9846
12,16,0.9849,0.9865,0.9805,0.9805
13,16,0.9806,0.9817,0.9785,0.9789
14,16,0.9788,0.9835,0.9788,0.9825
15,16,0.9829,0.9898,0.9826,0.9893
16,16,0.9888,0.9906,0.9854,0.9861
17,16,0.9863,0.9884,0.985,0.985
18,16,0.9856,0.9874,0.9817,0.9821
19,16,0.9821,0.9835,0.9809,0.9826
20,16,0.9827,0.9827,0.9788,0.979
21,16,0.979,0.979,0.9735,0.9739
22,16,0.9738,0.9779,0.9738,0.9768
23,16,0.9765,0.9765,0.9721,0.9736
24,16,0.9739,0.9763,0.9734,0.9748
25,16,0.9754,0.9796,0.9732,0.9793
26,16,0.979,0.9825,0.9781,0.9809
27,16,0.9816,0.9872,0.9813,0.9861
28,16,0.9856,0.9863,0.9823,0.9851
29,16,0.985,0.9862,0.9836,0.9859
30,16,0.9865,0.9907,0.984,0.9894
31,16,0.9896,0.9903,0.9865,0.9871
32,16,0.9873,0.9888,0.9824,0.9845
33,16,0.9843,0.9846,0.9809,0.981
34,16,0.9808,0.9849,0.9777,0.9849
35,16,0.985,0.986,0.9839,0.9845
36,16,0.9848,0.9865,0.9814,0.9814
37,16,0.9808,0.9817,0.9767,0.98
38,16,0.9797,0.9819,0.9782,0.9819
39,16,0.9821,0.9843,0.9791,0.9843
40,16,0.9843,0.9861,0.9826,0.9851
41,16,0.9853,0.9924,0.9853,0.9924
42,16,0.9924,0.9934,0.9906,0.9923
43,16,0.9918,0.9929,0.9887,0.9908
44,16,0.9911,0.9915,0.9877,0.9884
45,16,0.9886,0.9887,0.9845,0.9861
46,16,0.986,0.9886,0.9851,0.9853
47,16,0.9853,0.987,0.9826,0.9866
48,16,0.9866,0.9921,0.986,0.992
49,16,0.9926,0.9942,0.9912,0.993
0,17,1.0,1.0026,0.9987,1.0021
1,17,1.0024,1.0046,0.9996,1.0013
2,17,1.001,1.0034,0.9999,1.0001
3,17,1.0,1.0053,0.9991,1.0053
4,17,1.0053,1.0057,1.0022,1.0022
5,17,1.0025,1.0032,1.0,1.0005
6,17,1.0001,1.0001,0.9979,0.9988
7,17,0.9987,1.0035,0.9987,1.0021
8,17,1.002,1.005,1.0009,1.0038
9,17,1.0036,1.0039,1.0007,1.0012
10,17,1.001,1.0035,0.9997,1.0033
11,17,1.0031,1.0039,1.0012,1.0019
12,17,1.0017,1.0035,0.9999,1.0019
13,17,1.002,1.0028,0.9968,1.0028
14,17,1.0024,1.005,1.0024,1.0048
15,17,1.0051,1.0057,1.0032,1.0039
16,17,1.0035,1.0058,1.0007,1.0024
17,17,1.0024,1.0054,1.0013,1.0044
18,17,1.0047,1.0058,1.0009,1.0035
19,17,1.0034,1.0038,0.9966,0.997
20,17,0.997,0.9973,0.9938,0.9951
21,17,0.995,0.9965,0.9929,0.9965
22,17,0.9966,0.9979,0.9938,0.9942
23,17,0.9945,0.9955,0.9928,0.994
24,17,0.9941,0.995,0.9909,0.994
25,17,0.994,0.9968,0.9927,0.9968
26,17,0.9964,1.0012,0.9963,1.0012
27,17,1.0011,1.0013,0.9962,0.9965
28,17,0.9968,1.0,0.9962,0.9984
29,17,0.9984,0.9988,0.9954,0.9981
30,17,0.9979,1.0005,0.9969,1.0
31,17,1.0003,1.0014,0.9984,1.0014
32,17,1.001,1.0031,1.0005,1.0022
33,17,1.0017,1.0017,0.9973,0.9973
34,17,0.9973,0.9984,0.9954,0.9978
35,17,0.9979,0.998,0.9919,0.992
36,17,0.9921,0.9961,0.9905,0.9955
37,17,0.9952,0.9985,0.9945,0.9978
38,17,0.9978,1.002,0.9978,0.9994
39,17,0.9998,1.0019,0.9996,1.0015
40,17,1.0017,1.0022,0.9966,0.9982
41,17,0.9983,0.9987,0.9945,0.9971
42,17,0.9969,1.0019,0.9957,1.0018
43,17,1.0017,1.0077,1.0016,1.0056
44,17,1.0055,1.008,1.0055,1.006
45,17,1.006,1.0082,1.006,1.0073
46,17,1.0074,1.0107,1.0069,1.0074
47,17,1.0071,1.0125,1.0071,1.0118
48,17,1.0116,1.0139,1.0108,1.013
49,17,1.0128,1.0158,1.0126,1.0146
0,18,1.0,1.0051,0.9993,1.0021
1,18,1.002,1.002,0.9988,0.999
2,18,0.9992,1.002,0.9986,0.9992
3,18,0.999,1.0,0.9978,0.9978
4,18,0.9975,0.9983,0.9955,0.9973
5,18,0.9971,0.9985,0.9951,0.9955
6,18,0.995,0.9958,0.9924,0.9951
7,18,0.9949,0.997,0.9926,0.9932
8,18,0.9937,0.9944,0.9913,0.9936
9,18,0.9931,0.9941,0.9921,0.9929
10,18,0.993,0.9953,0.9922,0.9953
11,18,0.9955,0.9978,0.9943,0.9962
12,18,0.9963,0.9971,0.9945,0.9952
13,18,0.9954,0.9962,0.9931,0.9941
14,18,0.9942,0.9947,0.9908,0.9942
15,18,0.9937,0.9989,0.9937,0.9986
16,18,0.9988,0.9998,0.9974,0.9974
17,18,0.997,1.0007,0.9958,0.9997
18,18,0.9997,1.0005,0.9979,1.0005
19,18,1.0004,1.001,0.9985,0.9989
20,18,0.9994,1.0026,0.9978,1.0023
21,18,1.0017,1.0046,1.0003,1.0046
22,18,1.0045,1.0055,1.0004,1.0011
23,18,1.0003,1.0019,0.9985,1.0015
24,18,1.0018,1.0023,0.9963,0.997
25,18,0.9973,0.9983,0.9911,0.9915
26,18,0.9919,0.9929,0.9852,0.9852
27,18,0.986,0.9884,0.9856,0.9874
28,18,0.9876,0.9894,0.9863,0.9891
29,18,0.9891,0.9935,0.9886,0.9927
30,18,0.9929,0.9929,0.9889,0.9897
31,18,0.9894,0.99,0.9876,0.9876
32,18,0.9877,0.9912,0.9858,0.9858
33,18,0.986,0.9875,0.984,0.9863
34,18,0.9865,0.9898,0.9864,0.9893
35,18,0.9897,0.9906,0.9849,0.9871
36,18,0.9866,0.9878,0.9847,0.9867
37,18,0.9869,0.9895,0.9863,0.9877
38,18,0.9878,0.9909,0.9849,0.9896
39,18,0.9895,0.9938,0.9892,0.9916
40,18,0.9911,0.9924,0.9903,0.9909
41,18,0.9914,0.9951,0.9913,0.9948
42,18,0.9945,0.9945,0.99,0.99
43,18,0.9903,0.9911,0.9865,0.9868
44,18,0.9867,0.9898,0.9855,0.9892
45,18,0.9891,0.9937,0.9886,0.9924
46,18,0.9925,0.9951,0.9914,0.9937
47,18,0.9936,0.9965,0.9922,0.9949
48,18,0.9949,0.996,0.9931,0.9944
49,18,0.9947,0.9973,0.9942,0.9957
0,19,1.0,1.0055,1.0,1.0014
1,19,1.0012,1.0062,1.0004,1.003
2,19,1.0026,1.0105,1.0026,1.0082
3,19,1.008,1.012,1.008,1.0115
4,19,1.0116,1.0152,1.0095,1.0152
5,19,1.0151,1.0155,1.007,1.007
6,19,1.0064,1.0105,1.0064,1.0084
7,19,1.0089,1.0149,1.0075,1.0141
8,19,1.0139,1.0158,1.0118,1.0152
9,19,1.0155,1.0207,1.0155,1.0202
10,19,1.0201,1.0261,1.0194,1.0258
11,19,1.0255,1.0296,1.0247,1.0288
12,19,1.029,1.031,1.0257,1.0259
13,19,1.0259,1.0291,1.0226,1.0246
14,19,1.0247,1.0279,1.0221,1.0279
15,19,1.0277,1.0289,1.0263,1.0267
16,19,1.0268,1.0289,1.0249,1.0286
17,19,1.0287,1.033,1.0276,1.0322
18,19,1.0326,1.037,1.0318,1.0331
19,19,1.0333,1.0357,1.0305,1.0322
20,19,1.0325,1.0362,1.0315,1.0331
21,19,1.0327,1.036,1.0305,1.0349
22,19,1.0349,1.0403,1.0349,1.0403
23,19,1.0409,1.0417,1.0371,1.0377
24,19,1.0379,1.0465,1.0379,1.0454
25,19,1.0452,1.0456,1.0418,1.045
26,19,1.0446,1.0453,1.04,1.0408
27,19,1.041,1.0472,1.0394,1.0446
28,19,1.0445,1.0468,1.0429,1.0432
29,19,1.0435,1.0478,1.0435,1.0446
30,19,1.0445,1.0458,1.0412,1.0414
31,19,1.0419,1.0478,1.0419,1.0443
32,19,1.0448,1.0458,1.0412,1.0415
33,19,1.0417,1.0434,1.0387,1.0404
34,19,1.04,1.0429,1.0379,1.0409
35,19,1.0404,1.0436,1.0392,1.0435
36,19,1.0431,1.0459,1.0413,1.0424
37,19,1.0426,1.0432,1.0377,1.0403
38,19,1.0402,1.0418,1.0376,1.039
39,19,1.0392,1.0416,1.0362,1.0369
40,19,1.0368,1.0403,1.0363,1.0376
41,19,1.0376,1.0399,1.0371,1.0386
42,19,1.0387,1.0421,1.0369,1.0375
43,19,1.0373,1.0386,1.0338,1.0338
44,19,1.0335,1.0349,1.0314,1.0346
45,19,1.0339,1.038,1.0334,1.0375
46,19,1.0377,1.044,1.0377,1.043
47,19,1.0433,1.0471,1.0431,1.0471
48,19,1.0467,1.0478,1.0402,1.0412
49,19,1.041,1.0423,1.0382,1.0389
0,20,1.0,1.0,0.9948,0.998
1,20,0.9975,0.9985,0.995,0.9951
2,20,0.995,0.9954,0.9928,0.9928
3,20,0.9931,0.9936,0.9899,0.9902
4,20,0.9906,0.9911,0.9875,0.9907
5,20,0.9905,0.9919,0.9879,0.9882
6,20,0.988,0.9885,0.9858,0.9883
7,20,0.9883,0.9894,0.9864,0.9864
8,20,0.9868,0.9877,0.9836,0.9852
9,20,0.9854,0.9865,0.9832,0.984
10,20,0.984,0.984,0.9815,0.9832
11,20,0.9831,0.9841,0.9801,0.9801
12,20,0.9799,0.9805,0.9753,0.9771
13,20,0.9775,0.9777,0.974,0.9745
14,20,0.974,0.9745,0.9716,0.974
15,20,0.9741,0.9745,0.9718,0.9728
16,20,0.9729,0.9754,0.9723,0.974
17,20,0.9743,0.976,0.9739,0.9745
18,20,0.9745,0.9748,0.971,0.9719
19,20,0.9717,0.9725,0.969,0.9702
20,20,0.9703,0.9746,0.97,0.9737
21,20,0.9741,0.9758,0.9725,0.9755
22,20,0.9759,0.9768,0.9727,0.973
23,20,0.9728,0.9744,0.972,0.974
24,20,0.9742,0.9771,0.9732,0.9771
25,20,0.9771,0.9807,0.9763,0.9796
26,20,0.9792,0.9798,0.977,0.977
27,20,0.9771,0.9773,0.975,0.9761
28,20,0.976,0.9786,0.9741,0.9772
29,20,0.9771,0.9781,0.9758,0.9776
30,20,0.9779,0.9791,0.977,0.9783
31,20,0.9785,0.9797,0.9771,0.9771
32,20,0.9772,0.9811,0.977,0.981
33,20,0.9809,0.9814,0.9792,0.9792
34,20,0.9794,0.9799,0.9769,0.9786
35,20,0.9786,0.9788,0.9763,0.9784
36,20,0.9785,0.9791,0.9764,0.9773
37,20,0.9772,0.9778,0.9744,0.9752
38,20,0.9753,0.9779,0.9733,0.976
39,20,0.9758,0.9758,0.9718,0.973
40,20,0.9729,0.9729,0.9693,0.9695
41,20,0.9695,0.9707,0.9675,0.9681
42,20,0.9682,0.9693,0.9668,0.9681
43,20,0.9679,0.9688,0.9671,0.9687
44,20,0.969,0.971,0.9689,0.9691
45,20,0.9695,0.9752,0.9694,0.9747
46,20,0.975,0.9785,0.9748,0.9757
47,20,0.9756,0.9786,0.9743,0.9773
48,20,0.9773,0.9805,0.977,0.98
49,20,0.9798,0.9839,0.9777,0.9839
0,21,1.0,1.0017,0.997,1.0006
1,21,1.0006,1.0006,0.9947,0.9953
2,21,0.9951,0.9967,0.9939,0.9954
3,21,0.9949,0.9994,0.9949,0.9994
4,21,0.9993,1.0018,0.9979,0.9997
5,21,0.9998,1.0031,0.9994,1.0012
6,21,1.0012,1.0051,1.0008,1.0045
7,21,1.0045,1.0099,1.0028,1.0098
8,21,1.0097,1.0107,1.0074,1.0107
9,21,1.0102,1.0108,1.0052,1.006
10,21,1.006,1.0065,1.0015,1.0034
11,21,1.0034,1.0104,1.0032,1.0092
12,21,1.0094,1.0112,1.0056,1.0056
13,21,1.006,1.0068,1.0008,1.0008
14,21,1.0011,1.0011,0.9943,0.9955
15,21,0.9955,0.9957,0.991,0.9914
16,21,0.9915,0.9954,0.9904,0.9953
17,21,0.9948,0.9951,0.9931,0.9935
18,21,0.9938,0.9938,0.9887,0.9893
19,21,0.9894,0.9913,0.9875,0.9901
20,21,0.9903,0.9925,0.9868,0.9875
21,21,0.9877,0.9889,0.9841,0.986
22,21,0.9861,0.9888,0.9849,0.9883
23,21,0.9878,0.988,0.9847,0.985
24,21,0.9849,0.987,0.983,0.9864
25,21,0.9862,0.9889,0.9856,0.9881
26,21,0.9883,0.9885,0.9863,0.9883
27,21,0.9883,0.9891,0.9841,0.9856
28,21,0.9854,0.989,0.9838,0.9873
29,21,0.9867,0.9867,0.9819,0.9846
30,21,0.9845,0.9863,0.9845,0.9854
31,21,0.9853,0.9892,0.9853,0.987
32,21,0.987,0.9912,0.9861,0.991
33,21,0.991,0.9921,0.9878,0.9891
34,21,0.989,0.9895,0.9836,0.9873
35,21,0.9871,0.9893,0.9863,0.9879
36,21,0.988,0.9908,0.9871,0.9904
37,21,0.9903,0.9925,0.9893,0.9909
38,21,0.9907,0.9945,0.9905,0.9945
39,21,0.9947,0.9997,0.9944,0.9991
40,21,0.999,1.0045,0.999,1.0021
41,21,1.0023,1.0023,0.9992,0.9992
42,21,0.9989,1.0063,0.9989,1.0059
43,21,1.0058,1.0084,1.0053,1.0064
44,21,1.0059,1.0098,1.0053,1.0072
45,21,1.0077,1.0133,1.0076,1.013
46,21,1.0131,1.021,1.0129,1.0208
47,21,1.0203,1.0289,1.0197,1.0283
48,21,1.0284,1.032,1.0273,1.0285
49,21,1.0285,1.0308,1.0253,1.0253
0,22,1.0,1.002,0.9997,1.0018
1,22,1.0019,1.0021,0.9999,1.0008
2,22,1.0007,1.0024,1.0007,1.0022
3,22,1.002,1.0022,0.9995,0.9997
4,22,0.9999,0.9999,0.9979,0.998
5,22,0.9976,0.9981,0.9962,0.9978
6,22,0.9976,0.998,0.9956,0.9956
7,22,0.9956,0.997,0.9942,0.9966
8,22,0.9965,0.9974,0.9951,0.9953
9,22,0.9952,0.9958,0.9914,0.9919
10,22,0.9921,0.9939,0.9907,0.9918
11,22,0.9918,0.9923,0.9896,0.9923
12,22,0.9921,0.9935,0.9903,0.9932
13,22,0.9934,0.9944,0.9917,0.9923
14,22,0.9919,0.9947,0.9917,0.9917
15,22,0.9919,0.9931,0.9905,0.992
16,22,0.9919,0.9932,0.9891,0.9902
17,22,0.9899,0.9911,0.9889,0.9908
18,22,0.9909,0.9913,0.9884,0.9906
19,22,0.9904,0.9926,0.9904,0.9916
20,22,0.9914,0.992,0.9903,0.9903
21,22,0.9905,0.9939,0.9905,0.9935
22,22,0.9938,0.9966,0.9932,0.9954
23,22,0.9952,0.9953,0.9924,0.9942
24,22,0.9942,0.9963,0.9939,0.9955
25,22,0.9953,0.997,0.9928,0.9931
26,22,0.993,0.9949,0.9923,0.9937
27,22,0.9938,0.9939,0.9923,0.9925
28,22,0.9923,0.9946,0.9916,0.9916
29,22,0.9917,0.9935,0.9912,0.9933
30,22,0.9934,0.9934,0.9909,0.9921
31,22,0.9917,0.9925,0.991,0.9915
32,22,0.9913,0.9931,0.9909,0.9926
33,22,0.993,0.994,0.9917,0.9926
34,22,0.9925,0.9935,0.9917,0.9934
35,22,0.9933,0.9934,0.9908,0.9911
36,22,0.9909,0.9925,0.9895,0.9908
37,22,0.9909,0.9945,0.9905,0.9944
38,22,0.9944,0.999,0.994,0.999
39,22,0.9988,1.0011,0.9979,1.0003
40,22,1.0002,1.0063,1.0001,1.006
41,22,1.0063,1.0067,1.0047,1.0057
42,22,1.0056,1.0066,1.0046,1.006
43,22,1.0061,1.0087,1.006,1.0087
44,22,1.0085,1.0091,1.0069,1.0072
45,22,1.0072,1.0078,1.0052,1.0067
46,22,1.0067,1.0099,1.0067,1.0092
47,22,1.009,1.0104,1.0077,1.0077
48,22,1.0073,1.0113,1.0071,1.01
49,22,1.0101,1.0118,1.0095,1.0098
0,23,1.0,1.0018,0.9995,1.0006
1,23,1.0002,1.0013,0.9978,0.9978
2,23,0.9978,0.9999,0.9965,0.9995
3,23,0.9993,1.0004,0.9967,0.9972
4,23,0.9973,0.9985,0.9959,0.9975
5,23,0.9973,1.0018,0.9973,1.0011
6,23,1.0011,1.0034,0.9998,1.0006
7,23,1.0005,1.003,0.9987,1.003
8,23,1.0029,1.0054,1.0019,1.0044
9,23,1.0044,1.0059,1.0034,1.0057
10,23,1.0059,1.0079,1.0053,1.0062
11,23,1.0061,1.0083,1.0055,1.0077
12,23,1.008,1.0088,1.0069,1.0086
13,23,1.0085,1.0112,1.0063,1.0099
14,23,1.0097,1.0128,1.0082,1.0109
15,23,1.0108,1.0108,1.0084,1.0087
16,23,1.0088,1.0088,1.0064,1.007
17,23,1.0067,1.0119,1.0062,1.0119
18,23,1.012,1.0169,1.012,1.0159
19,23,1.016,1.0187,1.016,1.0164
20,23,1.0164,1.019,1.015,1.0179
21,23,1.0178,1.0178,1.013,1.014
22,23,1.0138,1.0138,1.0085,1.0092
23,23,1.0091,1.0121,1.0054,1.0069
24,23,1.0074,1.0093,1.0051,1.0093
25,23,1.0093,1.0097,1.006,1.0076
26,23,1.0075,1.0121,1.0075,1.0121
27,23,1.0123,1.0158,1.0123,1.0153
28,23,1.0154,1.0161,1.0142,1.0151
29,23,1.0149,1.0149,1.0118,1.0142
30,23,1.0142,1.0152,1.0115,1.0127
31,23,1.0127,1.0147,1.0087,1.0147
32,23,1.0151,1.0185,1.0148,1.0167
33,23,1.017,1.0189,1.0166,1.018
34,23,1.0181,1.021,1.0177,1.0199
35,23,1.0201,1.0222,1.0185,1.022
36,23,1.0217,1.0227,1.02,1.0218
